messageId;userId;timestamp;message;tag;
98934689;98934689;2017-10-30 06:55:00;Analysts expect 67.5% earnings growth in 3 years from Sirius XM Holdings $SIRI simplywall.st/NasdaqGS:SIRI...;NULL;
98934678;98934678;2017-10-30 06:54:00;$LTC.X gdax just go down?;NULL;
98934674;98934674;2017-10-30 06:54:00;$TRXC great stuff... thank you;NULL;
98934672;98934672;2017-10-30 06:54:00;$LTC.X $BTC.X The next hard fork will be Bitcoin Silver. They're trying to monopolize the game. Bitcoin's old, slow self has gotten greedy.;NULL;
98934671;98934671;2017-10-30 06:54:00;$AMD I can't believe the idiots that invested in a company without knowing the seasonality of the products. Report was on track for 2018. ;Bullish;
98934667;98934667;2017-10-30 06:54:00;$USEG was a great alert this AM. I'm starting a FB community to help others learn/trade stocks. Here's the link: facebook.com/groups/1414825...;NULL;
98934665;98934665;2017-10-30 06:54:00;$AMD this stock always gets crushed after earnings but somehow it resurrects itself days later. same thing happened on 10/16 and 5/17. ;Bullish;
98934658;98934658;2017-10-30 06:54:00;$CELG Looks Weak to $117 ;Bearish;
98934655;98934655;2017-10-30 06:54:00;$BIOA we went from 6k watchers to 8k. Volume has picked up above average. This is at its bottom in correction. This is for the swingers. ;Bullish;
98934654;98934654;2017-10-30 06:54:00;$BABA  Continuation of trend. It may bounce up a little that would make for a revaluation. 170 triple bottom on table. Thenâ¬†ï¸;NULL;
98934652;98934652;2017-10-30 06:54:00;$AMD LOL these lowball guesstimates are comical;NULL;
98934649;98934649;2017-10-30 06:54:00;Crude Oil and Natural Gas Forecast October 25, 2017intradaytradingsignals.com/...$OIL $USO $UWT $DWT$UNG $UGAZ $DGAZ $DRIP $GUSH;NULL;
98934644;98934644;2017-10-30 06:53:00;$BIOA whereâ€™s all the bears at!? Bulls here to stay. ;Bullish;
98934643;98934643;2017-10-30 06:53:00;$TRXC;NULL;
98934641;98934641;2017-10-30 06:53:00;$MYOS ;Bullish;
98934640;98934640;2017-10-30 06:53:00;$LC This stream got a lot of traffic recently for a chart breakout everyone thought was a sure thing. Market likes to humble sure things.;NULL;
98934639;98934639;2017-10-30 06:53:00;$AMD from a revenue perspective 20% increase means 5.1b in revenue, P/s was 2.92 going into earnings, p/s is 2.44 now at current levels;NULL;
98934635;98934635;2017-10-30 06:53:00;$MU Ascending triangle on the weekly chart. ;Bullish;
98934631;98934631;2017-10-30 06:53:00;$TRXC keep the garbage with you.. thank you;NULL;
98934628;98934628;2017-10-30 06:53:00;$CTRP Option Order Flow Sentiment has Shifted from Bullish to Bearish. marketchameleon.com/Overvie...;NULL;
98934621;98934621;2017-10-30 06:53:00;$FIT With Ionic, Fitbit positioned to gain strengths in Smartwatch segments ;Bullish;
98934619;98934619;2017-10-30 06:53:00;Holding large bags of $UGAZ. 1000 shares will hold till 18 or so;NULL;
98934616;98934616;2017-10-30 06:52:00;$TRXC If you think Haptic Feedback is too hard to reproduce, how were these stanford students doing it in 2003? news.stanford.edu/news/2003...;NULL;
98934615;98934615;2017-10-30 06:52:00;$TRXC well now donâ€™t care if this goes up or down... ;Bullish;
98934609;98934609;2017-10-30 06:52:00;$SRRA tasty looking chart. super choppy intra-day action but no resistance til 2.18, momentum building,& nice chart;NULL;
98934605;98934605;2017-10-30 06:52:00;$NAK I thank you are NOT screwed. But $1.85 could happen.;NULL;
98934604;98934604;2017-10-30 06:52:00;$AMD $MU $NVDA Found a great Bio stock, going all in with trust fund or starting a non profit. - millennial investor ;Bullish;
98934598;98934598;2017-10-30 06:52:00;$AIMT Longs, you'll be fine. Know this stock well. But recent high is not about us. Don't buy high when >25$ is high for small bio. False hi;NULL;
98934595;98934595;2017-10-30 06:51:00;$FIT Huge Growth with Innovative Products ;Bullish;
98934592;98934592;2017-10-30 06:51:00;$TRXC great news;NULL;
98934590;98934590;2017-10-30 06:51:00;$SPY stocks are toast starting tomorrow... This is getting scary, folks.;NULL;
98934589;98934589;2017-10-30 06:51:00;$SPY It skipped a beat... What are your thoughts?;NULL;
98934585;98934585;2017-10-30 06:51:00;$TRXC I think KB is a paid ROBOT !!! ;Bullish;
98934583;98934583;2017-10-30 06:51:00;WL 10/24 Pt2 Let's stay green team! $PSTI $IMDZ $VISI $DELT $TENX $NSPR $AMD $HMNY $GM $DRYS$AMTD;NULL;
98934582;98934582;2017-10-30 06:51:00;$PIRS this not the time to sell. It was @ 6.50, now is the time to buy.;NULL;
98934578;98934578;2017-10-30 06:51:00;$CRBP the heterogeneous nature of disease makes it terribly difficult to establish surrogate endpoints. It is needed however.;NULL;
98934575;98934575;2017-10-30 06:51:00;Spark Therapeutics Insider Daniel Faga Sells $479,700.00 in $ONCE marketbeat.com/stocks/NASDA...;NULL;
98934574;98934574;2017-10-30 06:51:00;$SJ.CA Make it rain  lesaffaires.com/bourse/anal... ;Bullish;
98934573;98934573;2017-10-30 06:51:00;bluebird bio CEO Nick Leschly Sells $485,817.00 in $BLUE marketbeat.com/stocks/NASDA...;NULL;
98934570;98934570;2017-10-30 06:51:00;$TRXC ;Bullish;
98934569;98934569;2017-10-30 06:51:00;$TRXC for today.. we should be happy.. this is getting attention, publicity... will get a few orders in near future..;NULL;
98934563;98934563;2017-10-30 06:51:00;$AMD Buy zone ~ $7.00 / $8.00 range.;NULL;
98934560;98934560;2017-10-30 06:50:00;$HMNY in a death spiral overwhelmed by short interest. Buy in lower single digits and try to bring it back up legitimately;NULL;
98934556;98934556;2017-10-30 06:50:00;$FIT Highly Under valued StockTime for Major tech to buy Fitbit ;Bullish;
98934555;98934555;2017-10-30 06:50:00;$CL_F: Forecasting the path in #Oil elliottwave-forecast.com/co... #elliottwave;NULL;
98934554;98934554;2017-10-30 06:50:00;$UGAZ  December Daily;NULL;
98934553;98934553;2017-10-30 06:50:00;$TEVA Seems cheap, and I know tempting, but a loser with these cap losses to offset gains elsewhere will not do much till EOY without news.;NULL;
98934552;98934552;2017-10-30 06:50:00;$TRXC Once again Kaybee/RimJob/Clyde is misleading you. Demoes are done throughout the day where docs get to test drive them just not tonite;NULL;
98934551;98934551;2017-10-30 06:50:00;$TRXC Power Of Senhance ðŸ’ªðŸ¼;NULL;
98934550;98934550;2017-10-30 06:50:00;Heard and loved ur Chat w Traders session. Can I ask u what you think of $BIOA for tomorrow? I see cup/handle and EMA breakout on wk chart. ;Bullish;
98934549;98934549;2017-10-30 06:50:00;$PLX November calls;NULL;
98934544;98934544;2017-10-30 06:50:00;$BPMX Wonder if they knew early data in March when they created the reverse split that 2nd endpoints were an issue ?;NULL;
98934536;98934536;2017-10-30 06:50:00;$XXII Lots of delusional bulls here. Don't listen to them, this is a loser stock that buys paid stock promotions. ;Bearish;
98934531;98934531;2017-10-30 06:49:00;$CRBP in the interest of being balanced and fair, it should be noted that there is no validated biomarker in SSc for surrogate use.;NULL;
98934530;98934530;2017-10-30 06:49:00;$NAK my avg is like 2.07 am I screwed ;Bullish;
98934526;98934526;2017-10-30 06:49:00;4-star analyst Eric Wold from B. Riley reiterated a Buy on $RGC.  tipranks.com/analysts/eric-...;NULL;
98934522;98934522;2017-10-30 06:49:00;$TRXC kaybee u lier .. the bot can be seen here ... or u need eye surgery now?;NULL;
98934521;98934521;2017-10-30 06:49:00;$UVXY i come here for the weather and war stories ... when conversation isn't flowing once per minute i know nothing happening;NULL;
98934515;98934515;2017-10-30 06:49:00;$AMD I will be shorting tomorrow.;NULL;
98934512;98934512;2017-10-30 06:49:00;$ATOS Phase 1 only- PUMP n DUMP going to crash with its massive Shelf Offering. This is hilarious lmao. BAGHOLDERs will be made all over aga ;Bearish;
98934511;98934511;2017-10-30 06:49:00;$IMDZ - let's get real - 19.5M shares entering OS that's almost as much as entire current OS! $3 is inevitable imo ;Bearish;
98934508;98934508;2017-10-30 06:49:00;WL 10/24 Pt1 Let's stay green team!$BIOA $BW $ATOS $TRXC $CYCC $WPCS $SRAX $AAPL $MCD $CMG $BONT $GNMX $AMPE;NULL;
98934503;98934503;2017-10-30 06:48:00;$AMD youtube.com/watch?v=bmrqPJi... thanks for screwing retail investors with your dumb comments!;NULL;
98934499;98934499;2017-10-30 06:48:00;$JUNO If Wells Fargo tells me $55.00 I wait for $55.00. Also, 9 say buy 5 say hold 3 say sell. âœ”âœ”âœ” zolmax.com/investing/19-16-... ;Bullish;
98934495;98934495;2017-10-30 06:48:00;$TRXC this is what was the expectation..;NULL;
98934493;98934493;2017-10-30 06:48:00;$TRXC I heard Pope farted - we are all warned.  It smelled like $$;NULL;
98934492;98934492;2017-10-30 06:48:00;$AMD This bullshit just makes me laugh now even though itâ€™s sickening. Iâ€™m going to sell one of my other positions and double down.;NULL;
98934491;98934491;2017-10-30 06:48:00;$INO Might this selloff and AH buying have to do with the secondary option expiring Wed? ;Bullish;
98934490;98934490;2017-10-30 06:48:00;$ACHN just months ago this was at 3.40 or 3.20 even and all the bears posted and posted... then it flew. ðŸ¥;NULL;
98934487;98934487;2017-10-30 06:48:00;$AMD Good Earnings & Good forward Guidance tooLets wait to enter on lows around $10 ;Bearish;
98934480;98934480;2017-10-30 06:47:00;$BTC.X ;Bullish;
98934479;98934479;2017-10-30 06:47:00;$TRXC demo was available at Conference And got lots of attention.ðŸ™ŒðŸ™ŒðŸ™Œ ;Bullish;
98934477;98934477;2017-10-30 06:47:00;$AMD still positive on the name. Will take a week or so before repurchase. This pullback only creates opportunity. ;Bullish;
98934470;98934470;2017-10-30 06:47:00;$AMMA great chart setup, ready for a reversal ;Bullish;
98934467;98934467;2017-10-30 06:47:00;$TRXC OR kaybee could sleep on the table for his brain surgery;NULL;
98934465;98934465;2017-10-30 06:47:00;$TRXC is my understanding, and the only other information I have is that they presented many of the same youtube videos weyve seen.;NULL;
98934460;98934460;2017-10-30 06:47:00;$AMD "B" Su. next Q down 15% ASS!;NULL;
98934457;98934457;2017-10-30 06:47:00;$GRPN uptrend is broken, back to $3.5 ;Bearish;
98934451;98934451;2017-10-30 06:46:00;$TRXC they did not have bots for doctors to see.;NULL;
98934444;98934444;2017-10-30 06:46:00;$HMNY I'm a buyer in the $6 range. Same subscription price as $NFLX  but only 16-20 units of content at a time. ;Bearish;
98934440;98934440;2017-10-30 06:46:00;Euronet Worldwide CEO Michael Brown Sells $240,000.00 in $EEFT marketbeat.com/stocks/NASDA...;NULL;
98934439;98934439;2017-10-30 06:46:00;Wintrust Financial Corporation CEO Edward Wehmer Sells $719,190.00 in $WTFC marketbeat.com/stocks/NASDA...;NULL;
98934434;98934434;2017-10-30 06:46:00;$TRXC;NULL;
98934433;98934433;2017-10-30 06:46:00;$HIMX very significant Hololens development https://hololens.reality.news/news/microsoft-has-figured-out-double-field-view-hololens-0180659/;NULL;
98934427;98934427;2017-10-30 06:45:00;$TXN no chance;NULL;
98934417;98934417;2017-10-30 06:45:00;$AMD youtube.com/watch?v=CW6ZOoV...;NULL;
98934416;98934416;2017-10-30 06:45:00;$TRXC what do you mean by demo? I was thinking they will have the bots for doctors to see... not actual demo operation... itâ€™s for sell rt;NULL;
98934414;98934414;2017-10-30 06:45:00;$BTC.X ;Bullish;
98934411;98934411;2017-10-30 06:45:00;$PLX in a year we could have 2 drugs on market and very close to positive data in USA for 102. Not to mention 110 and 106 news;NULL;
98934405;98934405;2017-10-30 06:45:00;$BIOA will be announced at earnings hopefully ;Bullish;
98934398;98934398;2017-10-30 06:45:00;70% earnings growth next year? Check out Cohu $COHU simplywall.st/NasdaqGS:COHU...;NULL;
98934397;98934397;2017-10-30 06:44:00;$DE Deere Option Order Flow Sentiment is 77.9% Bullish. marketchameleon.com/Overvie...;NULL;
98934387;98934387;2017-10-30 06:44:00;$DXTR alright im buzzed really good its 9:43pm. if i don't wake up for pre market send me some PM's to my twitter... soundcloud.com/mexicansumme... ;Bullish;
98934382;98934382;2017-10-30 06:44:00;$GOOGL $1010 pre ER run next 2 days??;NULL;
98934379;98934379;2017-10-30 06:44:00;$TRXC re-read 2nd QTR earning>awareness & utility of Senhance in Europe is picking up in laparoscopic surgery>My2cts=Senhance is a winner>GL ;Bullish;
98934377;98934377;2017-10-30 06:44:00;$RIOT wow riot pays $1 div each quarter ?;NULL;
98934368;98934368;2017-10-30 06:44:00;$EURUSD and $GBPUSD Forecast October 25, 2017https://intradaytradingsignals.com/eurusd-and-gbpusd-forecast-october-25-2017/;NULL;
98934364;98934364;2017-10-30 06:43:00;$RPRX I will say King trader is right. I've "known" kathi for over a year. This is first time she's never responded to me after a few emails;NULL;
98934360;98934360;2017-10-30 06:43:00;$SYN what does everyone expect on SYN tmo?;NULL;
98934352;98934352;2017-10-30 06:43:00;$NVAX ceo last bought at .90 thAt was very strong support if this were to drop below 1 dollar support. (Not that Iâ€™d like it to go there) ;Bullish;
98934347;98934347;2017-10-30 06:43:00;$AMD Millennials need to be flushed from the stock. ;Bullish;
98934340;98934340;2017-10-30 06:43:00;$USAU how much lower you guys think this will go?;NULL;
98934337;98934337;2017-10-30 06:43:00;$AMD It's not the ER that was bad, it was the HYPERINFLATED share price that did not match the earnings that caused the drop. SUPPORT= $11.5 ;Bearish;
98934336;98934336;2017-10-30 06:43:00;$NAK is this gonna drop below the 40day EMA tomorrow at 1.86?;NULL;
98934334;98934334;2017-10-30 06:43:00;Regal Entertainment CEO talks MoviePass, industry upside seekingalpha.com/news/33036... $RGC, $HMNY, $IMAX, $AMC ;Bullish;
98934331;98934331;2017-10-30 06:42:00;$GLUU DH creeping back up. #15;NULL;
98934326;98934326;2017-10-30 06:42:00;$AMD Firms surely hit some SLs this time Enjoy the ride!!;NULL;
98934324;98934324;2017-10-30 06:42:00;$TMUS POTENTIAL RESISTANCE AT 63.11-DAILY;NULL;
98934320;98934320;2017-10-30 06:42:00;$SBGI Traders front-running FCC decision on Main Studio Rule; rising large players volume guerillastocktrading.com/st... ;Bullish;
98934317;98934317;2017-10-30 06:42:00;$TTWO forbes.com/sites/brianmaziq...;NULL;
98934311;98934311;2017-10-30 06:42:00;$CAPR great chart setup ;Bullish;
98934309;98934309;2017-10-30 06:42:00;$TRXC Yup, they did not have a demo @ the conference, they basically played the same videos that you see on youtube.;NULL;
98934299;98934299;2017-10-30 06:41:00;$INFI jeebuz! ;Bullish;
98934289;98934289;2017-10-30 06:41:00;$TRXC any information from conference??;NULL;
98934287;98934287;2017-10-30 06:41:00;$WEED.CA $ACB.CA $APH.CA.  I think conservatives will fold on initial Pot bills, make for more conservative ones.  Pot stocks will take hit. ;Bullish;
98934286;98934286;2017-10-30 06:41:00;Oaktree Strategic Income Major Shareholder Leonard Tannenbaum Sells $11,394.00 in $FSFR marketbeat.com/stocks/NASDA...;NULL;
98934285;98934285;2017-10-30 06:41:00;BB&T Corporation VP Donta L. Wilson Sells $201,917.50 in $BBT marketbeat.com/stocks/NYSE/...;NULL;
98934283;98934283;2017-10-30 06:41:00;$CMG sold 1/2 into earnings and hedged the rest. Probably means this bounces back hard.;NULL;
98934273;98934273;2017-10-30 06:40:00;$AMD drop my shares at open and ride my puts?;NULL;
98934272;98934272;2017-10-30 06:40:00;$DLB All this stock does is win. Due for a profit taking. Will follow ER closely, if there is a pullback maybe a good place to jump in. ;Bullish;
98934269;98934269;2017-10-30 06:40:00;$CLXT its been a love/hate relationship;NULL;
98934266;98934266;2017-10-30 06:40:00;$CMI Cummins ...Everyone talking about $CAT, but don't forget Cummins. ;Bullish;
98934264;98934264;2017-10-30 06:40:00;$REV Option Markets Imply a Hard to Short Rate with the 16-Feb-18 22.5 Synthetic Long(21.30) at a Discount to Spot(21.55) marketchameleon.com/Overvie...;NULL;
98934262;98934262;2017-10-30 06:40:00;Evolution Churning BB ðŸ‘€WLðŸ‘€$SRRA $PSTI $CUR$CRIS $LRAD $GALT$JAGX $AKER $CVS$ASNA $ARNA $PMTS$LUV $PN $BW$WPRT $APVO $AMRSGnightðŸŒ— ;Bullish;
98934258;98934258;2017-10-30 06:39:00;$IMUC Simply put F*** getonmynuts'trader, he can go bounce on donkey ballz. Let him short I love Bear'BQ money ;Bullish;
98934253;98934253;2017-10-30 06:39:00;$TRXC Intuitive Surgical (ISRG) has purchased a 60,000-square-foot building 17 miles from TRXC headquarters   finance.yahoo.com/m/d6b7496...;NULL;
98934246;98934246;2017-10-30 06:39:00;$BIOA and then this goes +30%.;NULL;
98934244;98934244;2017-10-30 06:39:00;$CMG $MCD ðŸ˜±ðŸ˜±STAY WOKEðŸ˜±ðŸ˜±;NULL;
98934242;98934242;2017-10-30 06:39:00;$CLDX shilledex! :(;NULL;
98934235;98934235;2017-10-30 06:38:00;$AUDUSD been calling this for months. Still holding short from .82 ;Bearish;
98934234;98934234;2017-10-30 06:38:00;$AMD Just Panic sell, will bounce back tom or in few days. No reason to drop that low, ER beats the market, inc guidance. Time to average ;Bullish;
98934231;98934231;2017-10-30 06:38:00;$USDJPY and $AUDUSD Forecast October 25, 2017intradaytradingsignals.com/...;NULL;
98934230;98934230;2017-10-30 06:38:00;$AMD It takes all kinds to make the world go around!;NULL;
98934227;98934227;2017-10-30 06:38:00;$TENX ;Bullish;
98934224;98934224;2017-10-30 06:38:00;$IDRA where is that stated?;NULL;
98934219;98934219;2017-10-30 06:38:00;$NAK Remember a few days ago we said "sell the pop' donkeys would show up closer to deadline? LOL....well them trapped shorts are starting!;NULL;
98934217;98934217;2017-10-30 06:38:00;$WEED.CA does any know if/when EMH earnings are? ;Bullish;
98934208;98934208;2017-10-30 06:38:00;$SGMO $-0.20 EPS Expected for Sangamo Therapeutics Inc (SGMO) themarketisopen.com/posts/-...;NULL;
98934205;98934205;2017-10-30 06:38:00;$AMD Get you buy orders ready ladies.  These opportunities are where the money is made.;NULL;
98934204;98934204;2017-10-30 06:38:00;$CMG Makes money this quarter even with two major  hurricanes! ;Bullish;
98934203;98934203;2017-10-30 06:38:00;$BTC.X BTC Gold $ 95.91  Just now -25.14%;NULL;
98934202;98934202;2017-10-30 06:38:00;$LPTH gittyyup. ;Bullish;
98934201;98934201;2017-10-30 06:38:00;$HMNY can anyone post a bullish chart for this?;NULL;
98934197;98934197;2017-10-30 06:37:00;$BIOA this COO was propably kicked out by CEO new more talented is joining the house;NULL;
98934195;98934195;2017-10-30 06:37:00;$AUPH  Oct 24: Aurinia Pharmaceuticals Is Maintained at Outperform by Leerink Swann;NULL;
98934194;98934194;2017-10-30 06:37:00;$HMNY  To all the bullish people, can we see your positions? So then at least we know that you're not trying to pump the stock up for a dump;NULL;
98934190;98934190;2017-10-30 06:37:00;$DE Deere ...Probably not bearish for global economy. Major indicator here, guys and gals. ;Bullish;
98934186;98934186;2017-10-30 06:37:00;$HTGM makes jack-in-the-box bullish swing signal on 10/24/2017 swingtradebot.com/events/47... ;Bullish;
98934185;98934185;2017-10-30 06:37:00;Toyota still liking H2 cars:  reuters.com/article/us-auto... $PLUG;NULL;
98934183;98934183;2017-10-30 06:37:00;$HMNY sell sell sell, POS. I'll be waiting for you again in the bottom $3;NULL;
98934180;98934180;2017-10-30 06:37:00;$TRXC $1000 s.f. Booth amount for exhibiting at ACS Clinical Congress - $400,000 just for the booth area.  Sweet;NULL;
98934175;98934175;2017-10-30 06:37:00;$OPTT somewhat impressed with the fight this it putting up trying to stay above 1.22;NULL;
98934172;98934172;2017-10-30 06:37:00;$NTDOY 44,710.00 JPY +610.00 (1.38%);NULL;
98934171;98934171;2017-10-30 06:37:00;On Radar for 1025 $DELT  $ORPN $LTEA $CXRX $AMPE $TENX;NULL;
98934166;98934166;2017-10-30 06:36:00;$HMNY daytrading makes some $$ but those Long and Steady get the $$$ #moviepass just changed their destination from the moon to Mars!! ðŸš€ ;Bullish;
98934165;98934165;2017-10-30 06:36:00;Evolution Nightly ðŸ‘€WL$AMPE $BONT $TENX$ATOS $AMTX $USEG$DMPI $IMGN $CRR$SHOP $PLSE $EGLT$NPTN $AEZS $DEST$PRPO $IRBT $SENS$XNET $BW ;Bullish;
98934160;98934160;2017-10-30 06:36:00;Price Moves vs Expected Moves $GM $S $BAC $VXX $USO $AMD $AAPL $FB $XOP $EEM $T $GE marketchameleon.com/Home/Da...;NULL;
98934159;98934159;2017-10-30 06:36:00;$CMG sales are recovering, and the health scare fears are fading.  took only one month to recover from norovirus, that is a fast turnaround;NULL;
98934157;98934157;2017-10-30 06:36:00;$PTCT CRL news in the morning;NULL;
98934152;98934152;2017-10-30 06:36:00;$MACK seekingalpha.com/article/40...;NULL;
98934151;98934151;2017-10-30 06:36:00;$SDRL drill my @ss.;NULL;
98934150;98934150;2017-10-30 06:36:00;$CYTR Dont fall for tricks...2 days left...vote NO to protect your shares .. voting Yes is wasting vote... yes will not keep stock listed;NULL;
98934146;98934146;2017-10-30 06:35:00;$NVDA this is prone to some big drops rn;NULL;
98934145;98934145;2017-10-30 06:35:00;$AMZN Month-old rumor."They could make the announcement by October 26"Amazon inked a deal w/ DCG...so possible.investopedia.com/news/rumor... ;Bullish;
98934142;98934142;2017-10-30 06:35:00;$ATOS Shit...just noticed HB is a holder ;Bullish;
98934133;98934133;2017-10-30 06:35:00;Oaktree Strategic Income Major Shareholder Leonard Tannenbaum Sells $112,850.25 in $FSFR marketbeat.com/stocks/NASDA...;NULL;
98934130;98934130;2017-10-30 06:35:00;Clay Trader Akers Biosciences Inc - $AKER Stock Chart Technical Analysis for 10-24-17intradaytradingsignals.com/...;NULL;
98934129;98934129;2017-10-30 06:35:00;$VCEL Until IXCELL news, this is a MACI driven stock. Carticel discontinued end of June 2017. MACI GROWING BIGLY ;Bullish;
98934127;98934127;2017-10-30 06:35:00;$AMD everyone bothered by the admitted decrease in revs 4th q.  Ceo has to tell the truth or else face bad consequences.;NULL;
98934126;98934126;2017-10-30 06:35:00;$CYTR It would be interesting to know what the previous VP that left with over 2 million shares voted Yes or No. Does anyone know?;NULL;
98934125;98934125;2017-10-30 06:35:00;$UVXY Trump and Putin like little boys $SPY $UGAZ;NULL;
98934122;98934122;2017-10-30 06:35:00;$AMD wow, Cramer said, â€œnot to buy at these pricesâ€ on his show tonight. Poor AMD ;Bearish;
98934120;98934120;2017-10-30 06:35:00;$GPRO want to see this pull it together and create a massive short squeeze ;Bullish;
98934117;98934117;2017-10-30 06:35:00;$TRXC POS;NULL;
98934114;98934114;2017-10-30 06:35:00;$JNUG I think until we have consecutive down days in the indexes or market as a whole, gold dips lower ;Bullish;
98934113;98934113;2017-10-30 06:35:00;$SPY;NULL;
98934108;98934108;2017-10-30 06:34:00;$JNUG;NULL;
98934104;98934104;2017-10-30 06:34:00;$AMD $NVDA;NULL;
98934103;98934103;2017-10-30 06:34:00;$CMCSA 27-Oct-17 ATM Implied Volatility is up +4.1%. Straddle Implies a Move of Â±3.1%. Earnings Oct 26 BMO. marketchameleon.com/Overvie...;NULL;
98934102;98934102;2017-10-30 06:34:00;$AMD wouldn't that be just like Wall Street,  M&A announcement after scaring out retail, EF'ER'S;NULL;
98934100;98934100;2017-10-30 06:34:00;$NVDA $IRRG-----The $BOTZ ETF has gained 54% so far in 2017, driven by stocks such as NVIDIA, Intuitive Surgical, iRobot, KUKA, and FANUC.;NULL;
98934098;98934098;2017-10-30 06:34:00;$HMNY MoviePass investors includeS one firm with an interest in the  #nextnetflix and ties to UBER! Data & Uber!! ;Bullish;
98934094;98934094;2017-10-30 06:34:00;$IMUC Get off his nuts I see a gap that needs to fill bears could get slaughtered easily just like ATOS ;Bullish;
98934089;98934089;2017-10-30 06:34:00;Earnings growth this year for NeoPhotonics $NPTN is down compared to the last 5 simplywall.st/NYSE:NPTN/neo...;NULL;
98934088;98934088;2017-10-30 06:34:00;$TRXC 16 days a lot of ??'s will be answered. Revenue N/A .This is a start-up..Wan't to hear Surgibot fda sub, 3mm in US, new tech & markets ;Bullish;
98934078;98934078;2017-10-30 06:33:00;$ATRS 2nd Class Action Lawsuit field against Antaresfinance.yahoo.com/news/gain...;NULL;
98934073;98934073;2017-10-30 06:33:00;$CMG they are going to get a pass this quarter, the analysts that are negative have no new ammo.;NULL;
98934071;98934071;2017-10-30 06:33:00;$DRYS ok I bought my 1 share. Now waiting for it to hit $1000 pps then Iâ€™ll short it back to -99% just for entertainment.;NULL;
98934065;98934065;2017-10-30 06:33:00;$NKD_F possible downward move coming. According to CCI: Nikkei still have buyers!;NULL;
98934063;98934063;2017-10-30 06:33:00;$HEB Personnel being paid with shares.  Must be nice, they've been buying in on their own as well including a cluster buy at .63 in May. ;Bullish;
98934060;98934060;2017-10-30 06:33:00;$AMD if it's a huge drop tomorrow. Buy on Thursday.  Cult stocks always recover.  On watch.;NULL;
98934056;98934056;2017-10-30 06:33:00;4/4 $TRXC @blackopsagainstshorts so whatâ€™s your point? Have you never heard of being short term bearish, long term bullish?;NULL;
98934055;98934055;2017-10-30 06:33:00;$BZUN || "We expect a RICH PIPELINE of NEW BRAND PARTNERS throughout the rest of 2017" || ;Bullish;
98934053;98934053;2017-10-30 06:33:00;$PTCT;NULL;
98934051;98934051;2017-10-30 06:33:00;3/4 $TRXC @blackopsagainstshorts we wanted them not to be read. Itâ€™s a message board for goodness sakes, we write to be read,;NULL;
98934046;98934046;2017-10-30 06:32:00;$AMD still so mad from today. Thanks a lot Lisa! Couldnâ€™t you be more like Reed Hastings on CC! $16 please. Bought 1500 shares today @ $13 ;Bullish;
98934045;98934045;2017-10-30 06:32:00;$IRBT Gains +6.2% on Unusual Call Option Volume. Most Active Call was the 17Nov17 85 C, VWAP 2.18 marketchameleon.com/Overvie...;NULL;
98934044;98934044;2017-10-30 06:32:00;2/4 $TRXC @blackopsagainstshorts so people will READ THEM. You do that with many people. We/they would not be writing them if;NULL;
98934039;98934039;2017-10-30 06:32:00;1/4 $TRXC @blackopsagainstshorts You post a screen shot of mine as if itâ€™s some secret writing being exposed. I post them in PUBLIC;NULL;
98934038;98934038;2017-10-30 06:32:00;$SPY North Korea tests new instant launch missile engine ahead of Trump visit amid WW3 tensions express.co.uk/news/world/87...;NULL;
98934028;98934028;2017-10-30 06:32:00;Clay Trader Recon Technology, Ltd - $RCON Stock Chart Technical Analysis for 10-24-17intradaytradingsignals.com/...;NULL;
98934025;98934025;2017-10-30 06:32:00;$CX citigroup is on a roll with cx. See analysis of their calls on monthly chart ;Bullish;
98934024;98934024;2017-10-30 06:31:00;$AMD Maybe TSLA or AAPL  buyout candidate..hmmmmm;NULL;
98934022;98934022;2017-10-30 06:31:00;$NTDOY Wow. Going red boys.;NULL;
98934019;98934019;2017-10-30 06:31:00;$FNMA whatâ€™s this? law360.com/articles/976668/...;NULL;
98934013;98934013;2017-10-30 06:31:00;$JRJR scam;NULL;
98934011;98934011;2017-10-30 06:31:00;$RAD 1.67, 1.57, 1.47, 1.37  and so on, are all my future buys... until greed kicks in. See you at $5. ;Bullish;
98934010;98934010;2017-10-30 06:31:00;$WPCS once manipulation is over we'll see what the merger will be really worth. I trust Spencer Richardson & his team. ;Bullish;
98934008;98934008;2017-10-30 06:31:00;$AMD This "BuyHighSellLowAlways" (Clown) just a paid Ass troll! SEC will look into this AMD non-senescence?;NULL;
98934002;98934002;2017-10-30 06:31:00;$TNDM with news and insider loading we will see a bump in the next few days when institution loads it ;Bullish;
98933991;98933991;2017-10-30 06:30:00;$ATOS I predict good news... ascopubs.org/action/cookieA... ...good read by the way... ;Bullish;
98933989;98933989;2017-10-30 06:30:00;$AMD would love to some of them shares. But for real what a good entry point any guesses;NULL;
98933983;98933983;2017-10-30 06:30:00;Atkore International Group CEO John Patrick Williamson Sells $270,720.00 in $ATKR marketbeat.com/stocks/NASDA...;NULL;
98933981;98933981;2017-10-30 06:30:00;Marvell Technology Group Major Shareholder Sehat Sutardja Sells $1,151,987.76 in $MRVL marketbeat.com/stocks/NASDA...;NULL;
98933974;98933974;2017-10-30 06:29:00;$BABA Xi in for another 5 years wral.com/china-s-xi-given-2...  youtube.com/watch?v=vs8TtQs... ;Bullish;
