keyword;sw
more bad;-0.89898989899
short stocks;-0.89898989899
to prop;-0.818181818182
warns;-0.757575757576
fall below;-0.717171717172
to sink;-0.717171717172
wreck;-0.69696969697
cashtag warning;-0.636363636364
in denial;-0.616161616162
is trade;-0.616161616162
profits now;-0.59595959596
bulls here;-0.575757575758
all back;-0.535353535354
fail to;-0.515151515152
zones;-0.474747474747
tears;-0.434343434343
burns;-0.414141414141
commence;-0.353535353535
artificial;-0.333333333333
flushing;-0.313131313131
your life;-0.313131313131
away with;-0.292929292929
cashtag absolutely;-0.292929292929
money they;-0.292929292929
do negtag_play;-0.272727272727
numbertag _;-0.272727272727
time frames;-0.272727272727
groupon;-0.252525252525
this fall;-0.252525252525
hit new;-0.232323232323
this gap;-0.232323232323
linkedin;-0.212121212121
stimulus;-0.212121212121
stop-loss numbertag;-0.212121212121
with positive;0.795918367347
squeeeze;0.775510204082
added another;0.755102040816
cytr;0.755102040816
md;0.69387755102
should help;0.673469387755
insider buys;0.571428571429
beat earnings;0.551020408163
blow out;0.510204081633
zgnx;0.489795918367
cashtag article;0.469387755102
beaten down;0.448979591837
more when;0.448979591837
on tight;0.408163265306
run at;0.387755102041
world s;0.387755102041
compelling;0.367346938776
% stake;0.34693877551
goo;0.34693877551
does negtag_need;0.326530612245
earnings tomorrow;0.326530612245
globally;0.326530612245
for bullish;0.30612244898
institutional investors;0.30612244898
or after;0.30612244898
news numbertag;0.285714285714
upside is;0.265306122449
answers;0.244897959184
cashtag considering;0.244897959184
cross cashtag;0.244897959184
own cashtag;0.244897959184
stabilize;0.244897959184
who ?;0.244897959184
pig is;-0.979591836735
further downside;-0.918367346939
short candidate;-0.897959183673
keep pumping;-0.857142857143
more red;-0.857142857143
negtag_future;-0.816326530612
stockaction;-0.734693877551
week lows;-0.734693877551
sell side;-0.69387755102
of bearish;-0.673469387755
fad;-0.632653061224
cashtag vix;-0.591836734694
lower for;-0.591836734694
giving it;-0.530612244898
good trading;-0.489795918367
toasted;-0.428571428571
negtag_see $;-0.387755102041
rsh;-0.387755102041
all cash;-0.367346938776
lost all;-0.367346938776
theta;-0.367346938776
ran out;-0.34693877551
and negtag_one;-0.326530612245
ib;-0.326530612245
nothing !;-0.326530612245
run but;-0.326530612245
volatility is;-0.326530612245
shaky;-0.285714285714
shed;-0.285714285714
soo;-0.285714285714
e is;-0.244897959184
is end;-0.244897959184
shorts better;0.835051546392
! bullish;0.814432989691
news soon;0.773195876289
make move;0.690721649485
buy point;0.587628865979
aboard !;0.546391752577
is building;0.546391752577
gains !;0.505154639175
pass numbertag;0.505154639175
results linktag;0.505154639175
working with;0.484536082474
i appreciate;0.443298969072
off support;0.443298969072
psar;0.443298969072
shares with;0.443298969072
huge run;0.340206185567
between now;0.319587628866
buying today;0.319587628866
care of;0.319587628866
just kidding;0.298969072165
promote;0.298969072165
s pt;0.298969072165
gonna make;0.278350515464
numbertag trial;0.278350515464
today should;0.278350515464
also cashtag;0.257731958763
saw numbertag;0.257731958763
wondering if;0.257731958763
once in;0.237113402062
cashtag negtag_good;-0.876288659794
this bubble;-0.876288659794
dump on;-0.79381443299
dumping shares;-0.79381443299
negtag_save;-0.752577319588
down will;-0.628865979381
glut;-0.546391752577
breadth;-0.505154639175
cashtag negtag_position;-0.505154639175
home sales;-0.484536082474
negtag_be greedy;-0.484536082474
cashtag negtag_going;-0.463917525773
lost lot;-0.463917525773
be aware;-0.443298969072
charts do;-0.40206185567
ab;-0.381443298969
caught in;-0.381443298969
to death;-0.381443298969
yeah right;-0.381443298969
money out;-0.360824742268
it hard;-0.340206185567
selling my;-0.340206185567
area to;-0.319587628866
dollar stock;-0.319587628866
refuse to;-0.319587628866
on vetr;-0.298969072165
todays watchlist;-0.298969072165
will numbertag;-0.298969072165
all people;-0.278350515464
cud;-0.278350515464
hitting new;-0.278350515464
too excited;-0.278350515464
has this;-0.257731958763
term trend;-0.257731958763
to bad;-0.237113402062
jokes;-0.216494845361
bock;0.958333333333
technosphere;0.958333333333
liftoff;0.8125
skies;0.770833333333
wants higher;0.770833333333
higher from;0.708333333333
leader in;0.645833333333
to q;0.625
volume picking;0.625
growth potential;0.604166666667
numbertag $$$;0.604166666667
my other;0.5
royalties;0.479166666667
solutions;0.479166666667
takes time;0.479166666667
accumulated;0.458333333333
doubles;0.458333333333
are shorts;0.4375
fasten;0.4375
presents;0.4375
squeeze to;0.4375
to acquire;0.4375
hd;0.416666666667
key to;0.416666666667
massive short;0.416666666667
big moves;0.395833333333
share !;0.395833333333
equipment;0.375
hit bottom;0.375
it runs;0.375
yahoo finance;0.375
! did;0.333333333333
double digit;0.333333333333
numbertag best;0.333333333333
rock !;0.3125
and huge;0.291666666667
that my;0.291666666667
their website;0.291666666667
bears on;0.270833333333
push higher;0.270833333333
up fast;0.270833333333
welcome back;0.270833333333
should hold;0.25
some other;0.229166666667
looking bearish;-0.9375
negtag_touch it;-0.916666666667
all hype;-0.854166666667
pump is;-0.8125
abandon ship;-0.791666666667
at will;-0.791666666667
hanging man;-0.791666666667
liquidation;-0.770833333333
earnings miss;-0.729166666667
lower on;-0.666666666667
bear case;-0.604166666667
deep red;-0.604166666667
stay out;-0.583333333333
underwriters;-0.583333333333
low at;-0.5625
bait;-0.541666666667
lousy;-0.520833333333
luck and;-0.5
lowers;-0.479166666667
right mind;-0.458333333333
model is;-0.416666666667
negtag_fight trend;-0.395833333333
cashtag remains;-0.375
do negtag_chase;-0.354166666667
election;-0.333333333333
are negtag_gonna;-0.3125
month s;-0.3125
looks more;-0.270833333333
was i;-0.270833333333
downside is;-0.229166666667
for stocks;-0.229166666667
latter;-0.229166666667
will now;-0.229166666667
employment;-0.208333333333
mark it;-0.208333333333
shortie;0.789473684211
for posting;0.684210526316
too cheap;0.663157894737
meds;0.642105263158
nihd;0.621052631579
berry;0.6
hw;0.578947368421
upswing;0.557894736842
will grow;0.557894736842
pleased;0.515789473684
vringo;0.494736842105
numbertag breakout;0.452631578947
indications;0.410526315789
moving forward;0.410526315789
too emojipos;0.410526315789
volume at;0.410526315789
raymond;0.368421052632
swinging;0.368421052632
cashtag picking;0.347368421053
then !;0.347368421053
monetization;0.326315789474
personally i;0.326315789474
rxi;0.326315789474
thanks i;0.326315789474
why u;0.326315789474
can close;0.284210526316
negtag_think they;0.284210526316
rockets;0.284210526316
m+;0.263157894737
numbertag m+;0.263157894737
agree numbertag;0.242105263158
cash !;0.242105263158
cities;0.242105263158
shorts includes;-1.0
cashtag junk;-0.978947368421
sell linktag;-0.831578947368
short tomorrow;-0.810526315789
hopium;-0.768421052632
to below;-0.726315789474
fell numbertag;-0.663157894737
lows in;-0.663157894737
breaks down;-0.642105263158
spy is;-0.642105263158
fails to;-0.6
all down;-0.557894736842
block me;-0.557894736842
big loss;-0.536842105263
cashtag euro;-0.515789473684
shrinking;-0.515789473684
shorts from;-0.494736842105
stock ever;-0.494736842105
divergence on;-0.452631578947
in ukraine;-0.431578947368
m trends;-0.389473684211
djia;-0.368421052632
anyone buying;-0.347368421053
be heading;-0.347368421053
for shareholders;-0.347368421053
retails;-0.347368421053
retesting;-0.347368421053
because its;-0.326315789474
being sold;-0.326315789474
iran deal;-0.326315789474
keeping this;-0.326315789474
whatsoever;-0.326315789474
milk;-0.305263157895
top !;-0.305263157895
be left;-0.284210526316
negtag_point;-0.284210526316
river;-0.284210526316
s buying;-0.284210526316
vetr !;-0.284210526316
_ numbertag;-0.263157894737
belong;-0.242105263158
my charts;-0.242105263158
icahn is;-0.221052631579
you even;-0.221052631579
be bock;1.0
nice breakout;0.893617021277
turn green;0.765957446809
caliber;0.744680851064
of positive;0.63829787234
very cheap;0.617021276596
am negtag_worried;0.595744680851
ditto;0.595744680851
green again;0.595744680851
those shorts;0.595744680851
results and;0.553191489362
good read;0.531914893617
is healthy;0.531914893617
quarter numbertag;0.510638297872
rating and;0.510638297872
add cashtag;0.468085106383
am est;0.468085106383
upgrade to;0.468085106383
swingstocktraders;0.446808510638
swingstocktraders com;0.446808510638
will rally;0.446808510638
yesss;0.446808510638
good with;0.425531914894
i trust;0.425531914894
took off;0.425531914894
message board;0.382978723404
so too;0.382978723404
hold to;0.36170212766
feature;0.340425531915
ah !;0.31914893617
to kick;0.276595744681
blackberry is;0.255319148936
only stock;0.255319148936
slowly but;0.255319148936
usertag news;0.255319148936
we already;0.255319148936
well on;0.255319148936
i ask;0.234042553191
puts now;-0.893617021277
lower from;-0.787234042553
sell signals;-0.787234042553
suckered;-0.765957446809
of downside;-0.744680851064
short pos;-0.744680851064
dilution is;-0.723404255319
small bounce;-0.723404255319
cashtag gbpusd;-0.617021276596
% decline;-0.595744680851
user growth;-0.553191489362
shitty;-0.531914893617
cashtag usd;-0.468085106383
defensive;-0.468085106383
selling shares;-0.468085106383
lose it;-0.425531914894
cashtag analysis;-0.404255319149
getting hammered;-0.36170212766
high to;-0.340425531915
stock still;-0.340425531915
down just;-0.31914893617
pay $;-0.31914893617
retrace to;-0.297872340426
s usertag;-0.297872340426
student;-0.297872340426
negtag_bought;-0.276595744681
negtag_any;-0.234042553191
could negtag_get;-0.212765957447
lay;-0.212765957447
still trying;-0.212765957447
you there;-0.212765957447
heading higher;0.763440860215
brotha;0.677419354839
negtag_worried about;0.677419354839
looks promising;0.655913978495
big green;0.612903225806
receives;0.612903225806
dips and;0.591397849462
run like;0.569892473118
reiterated at;0.548387096774
constructive;0.505376344086
good so;0.505376344086
brother !;0.462365591398
pp;0.462365591398
traded today;0.462365591398
complaining;0.440860215054
usertag added;0.440860215054
week ahead;0.440860215054
sale !;0.41935483871
term and;0.41935483871
gen;0.397849462366
hear you;0.376344086022
stability;0.376344086022
or if;0.354838709677
usertag volume;0.311827956989
in i;0.290322580645
but very;0.268817204301
cashtag spot;0.268817204301
if er;0.268817204301
seeing some;0.268817204301
this morn;0.268817204301
timeline;0.268817204301
domestic;0.247311827957
highs !;0.247311827957
usertag low;0.247311827957
bought yesterday;0.225806451613
lovin;0.225806451613
usertag lots;0.225806451613
overhyped;-1.0
- shorting;-0.956989247312
failed breakout;-0.89247311828
ugly chart;-0.89247311828
bearish here;-0.870967741935
run down;-0.827956989247
pumping it;-0.763440860215
cashtag broken;-0.720430107527
cashtag blood;-0.698924731183
it tanks;-0.612903225806
negtag_convinced;-0.612903225806
puerto;-0.612903225806
down even;-0.591397849462
debt ceiling;-0.569892473118
be tested;-0.505376344086
myspace;-0.462365591398
warnings;-0.462365591398
was fun;-0.462365591398
market on;-0.440860215054
laughed;-0.397849462366
next is;-0.397849462366
o s;-0.397849462366
offerings;-0.397849462366
twtr is;-0.397849462366
corruption;-0.376344086022
negtag_value;-0.376344086022
selling !;-0.376344086022
expire worthless;-0.354838709677
reality is;-0.354838709677
exist;-0.333333333333
going way;-0.333333333333
goodnight;-0.311827956989
this bs;-0.290322580645
usd numbertag;-0.290322580645
usertag china;-0.290322580645
rsi and;-0.268817204301
compete with;-0.247311827957
bock !;1.0
these shorts;0.760869565217
day run;0.695652173913
bull !;0.586956521739
numbertag view;0.565217391304
upside in;0.565217391304
possibilities;0.478260869565
will announce;0.478260869565
bring in;0.45652173913
k volume;0.45652173913
on buy;0.45652173913
higher high;0.434782608696
far !;0.413043478261
is announced;0.413043478261
chicago;0.391304347826
good linktag;0.369565217391
good start;0.369565217391
time around;0.369565217391
wine;0.369565217391
calm before;0.347826086957
champ;0.347826086957
first quarter;0.347826086957
focusing;0.347826086957
see them;0.347826086957
volume this;0.347826086957
fda approved;0.326086956522
today from;0.326086956522
us in;0.326086956522
! on;0.304347826087
are scared;0.304347826087
dip in;0.282608695652
have always;0.282608695652
influence;0.282608695652
in small;0.260869565217
monetize;0.260869565217
numbertag above;0.260869565217
bbry is;0.239130434783
bought and;0.239130434783
it came;0.239130434783
- bearish;-0.934782608696
k short;-0.869565217391
broke below;-0.847826086957
down fast;-0.847826086957
p at;-0.847826086957
! down;-0.739130434783
call ratio;-0.652173913043
weakening;-0.565217391304
cashtag rolling;-0.521739130435
pain is;-0.478260869565
are bad;-0.413043478261
stock from;-0.391304347826
ask yourself;-0.326086956522
down there;-0.304347826087
always does;-0.217391304348
potential here;0.78021978022
extremely bullish;0.736263736264
orphan;0.736263736264
double in;0.692307692308
article !;0.604395604396
connected;0.604395604396
interesting !;0.604395604396
long -;0.604395604396
maxim;0.604395604396
shaken out;0.604395604396
inverse head;0.56043956044
bottle;0.538461538462
more now;0.494505494505
soon emojipos;0.494505494505
evs;0.450549450549
showing some;0.428571428571
add if;0.406593406593
networks;0.406593406593
pop today;0.406593406593
with ya;0.406593406593
btmfd;0.384615384615
anticipation of;0.362637362637
cashtag pr;0.362637362637
da moon;0.340659340659
grab some;0.340659340659
in yesterday;0.340659340659
treated;0.340659340659
has huge;0.318681318681
still buy;0.318681318681
you tell;0.318681318681
me crazy;0.296703296703
best stock;0.274725274725
minutes to;0.274725274725
picks up;0.274725274725
asks;0.252747252747
i follow;0.252747252747
investors and;0.252747252747
birdie;0.230769230769
gloom;0.230769230769
quite bit;0.230769230769
headed down;-0.934065934066
cashtag die;-0.89010989011
do negtag_catch;-0.89010989011
down goes;-0.89010989011
negtag_touching;-0.89010989011
worst stock;-0.89010989011
fork in;-0.846153846154
negtag_even hold;-0.824175824176
gonna drop;-0.802197802198
gold bugs;-0.78021978022
negtag_revenue;-0.692307692308
struggling to;-0.67032967033
corrective;-0.626373626374
is horrible;-0.626373626374
time lows;-0.626373626374
to suck;-0.626373626374
negtag_earnings;-0.604395604396
dud;-0.582417582418
bankers;-0.56043956044
is crap;-0.538461538462
$- numbertag;-0.428571428571
under pressure;-0.428571428571
bn;-0.406593406593
cashing out;-0.406593406593
but price;-0.362637362637
in hell;-0.362637362637
negtag_able;-0.340659340659
negtag_shorting;-0.340659340659
this stocks;-0.340659340659
attempts;-0.318681318681
troops;-0.318681318681
uso;-0.318681318681
workers;-0.318681318681
cashtag cfo;-0.296703296703
prices to;-0.296703296703
anyone would;-0.274725274725
allowed to;-0.252747252747
fed meeting;-0.252747252747
have chance;-0.252747252747
like clockwork;-0.252747252747
my view;-0.252747252747
trusted;-0.252747252747
? yeah;-0.230769230769
to hide;-0.230769230769
rinse and;-0.208791208791
bought dip;0.844444444444
virtue;0.822222222222
to rock;0.777777777778
cashtag push;0.755555555556
real deal;0.666666666667
m volume;0.6
flies;0.577777777778
something good;0.577777777778
out above;0.555555555556
something s;0.555555555556
usertag gotta;0.555555555556
venture;0.555555555556
week should;0.555555555556
rating reiterated;0.533333333333
- up;0.511111111111
divy;0.511111111111
wireless;0.511111111111
buy as;0.444444444444
ok with;0.444444444444
cashtag cheap;0.422222222222
bottom here;0.377777777778
or above;0.377777777778
happy for;0.355555555556
sat;0.333333333333
smooth;0.333333333333
eastern;0.311111111111
! ha;0.288888888889
ipads;0.288888888889
numbertag units;0.266666666667
till we;0.266666666667
yay !;0.266666666667
to lows;-0.955555555556
scam !;-0.866666666667
bearish as;-0.822222222222
negtag_fall in;-0.777777777778
to bearish;-0.777777777778
up must;-0.777777777778
balloon;-0.733333333333
all gains;-0.711111111111
hype and;-0.711111111111
cut in;-0.688888888889
to retail;-0.666666666667
stocks records;-0.6
lock-up;-0.577777777778
mirrors;-0.555555555556
cough;-0.533333333333
yikes !;-0.511111111111
negtag_even get;-0.488888888889
naive;-0.466666666667
so bearish;-0.422222222222
oil going;-0.4
see low;-0.4
correcting;-0.377777777778
achieved at;-0.355555555556
switch to;-0.355555555556
wasted;-0.333333333333
safe haven;-0.311111111111
sour;-0.311111111111
gains from;-0.288888888889
in weekly;-0.288888888889
negtag_exactly;-0.288888888889
? sell;-0.266666666667
grandma;-0.266666666667
imo linktag;-0.266666666667
would i;-0.266666666667
dried;-0.244444444444
left and;-0.244444444444
like more;-0.244444444444
output;-0.244444444444
options on;-0.222222222222
to risk;-0.222222222222
toward numbertag;-0.222222222222
could run;0.685393258427
load boat;0.61797752809
correct ?;0.595505617978
shares bought;0.52808988764
brean;0.505617977528
full position;0.505617977528
just wanted;0.483146067416
shot up;0.483146067416
patience !;0.460674157303
up ah;0.438202247191
houston;0.415730337079
cantor;0.393258426966
combination;0.393258426966
get up;0.393258426966
by summer;0.370786516854
+ and;0.325842696629
are negtag_selling;0.325842696629
is higher;0.325842696629
have new;0.280898876404
outbreak;0.280898876404
second quarter;0.280898876404
looking chart;0.258426966292
target !;0.23595505618
usertag many;0.23595505618
way or;0.23595505618
extremely bearish;-0.955056179775
sell while;-0.932584269663
shorted some;-0.932584269663
shorting numbertag;-0.910112359551
heading south;-0.887640449438
looks bad;-0.820224719101
as resistance;-0.752808988764
better sell;-0.730337078652
off top;-0.685393258427
dump at;-0.595505617978
ship is;-0.595505617978
get hit;-0.550561797753
declined;-0.52808988764
just lost;-0.52808988764
sinks;-0.52808988764
dark side;-0.505617977528
struggle;-0.483146067416
etn;-0.460674157303
high price;-0.460674157303
public offering;-0.415730337079
thieves;-0.415730337079
why anyone;-0.415730337079
cya;-0.393258426966
cover short;-0.370786516854
waaay;-0.348314606742
its gains;-0.325842696629
would wait;-0.325842696629
is fair;-0.303370786517
support now;-0.303370786517
stop it;-0.280898876404
look how;-0.258426966292
on selling;-0.258426966292
pump up;-0.258426966292
daily rr;-0.23595505618
imo cashtag;-0.23595505618
will lead;-0.213483146067
pt raised;0.75
tencent;0.636363636364
to present;0.590909090909
numbertag bagger;0.568181818182
is link;0.522727272727
we gonna;0.522727272727
have patience;0.5
with er;0.5
than most;0.477272727273
cashtag building;0.454545454545
and er;0.409090909091
in under;0.409090909091
usertag hell;0.409090909091
week emojipos;0.363636363636
pps will;0.340909090909
pt ?;0.340909090909
to live;0.340909090909
hp;0.318181818182
on radar;0.318181818182
she can;0.318181818182
earnings next;0.295454545455
execute;0.295454545455
your point;0.295454545455
move numbertag;0.272727272727
like ?;0.25
or other;0.25
usertag had;0.25
negtag_ask;0.227272727273
reentry;0.227272727273
red red;-0.886363636364
puts will;-0.863636363636
pain to;-0.795454545455
losing numbertag;-0.772727272727
transports;-0.75
even worse;-0.681818181818
pile of;-0.659090909091
could negtag_hold;-0.636363636364
selling will;-0.613636363636
wave analysis;-0.568181818182
bulls need;-0.545454545455
cashtag secondary;-0.545454545455
down until;-0.522727272727
lucky to;-0.522727272727
negtag_wants to;-0.522727272727
disgusting;-0.5
sucks !;-0.477272727273
ma at;-0.431818181818
signal linktag;-0.409090909091
negtag_able to;-0.340909090909
rumor sell;-0.340909090909
like market;-0.318181818182
s nothing;-0.318181818182
cashtag instead;-0.295454545455
money has;-0.295454545455
you deserve;-0.295454545455
are dead;-0.272727272727
price drops;-0.272727272727
be broken;-0.25
out usertag;-0.227272727273
and friday;-0.204545454545
cashtag momo;-0.204545454545
have short;-0.204545454545
big buys;0.816091954023
month -;0.747126436782
should run;0.747126436782
to soar;0.747126436782
climb back;0.67816091954
cashtag upgraded;0.632183908046
nice reversal;0.586206896552
shoots;0.586206896552
lg;0.563218390805
to bust;0.563218390805
! yes;0.540229885057
hunting;0.540229885057
cashtag consolidation;0.51724137931
why sell;0.51724137931
entry here;0.494252873563
hospital;0.402298850575
hammer on;0.379310344828
and future;0.333333333333
bought calls;0.333333333333
for change;0.333333333333
planning on;0.333333333333
? could;0.310344827586
numbertag star;0.287356321839
and growth;0.264367816092
good risk;0.264367816092
some cash;0.264367816092
th and;0.264367816092
we continue;0.264367816092
before bell;0.241379310345
have little;0.241379310345
my screen;0.241379310345
support broken;-0.931034482759
ugly !;-0.931034482759
should drop;-0.885057471264
lower tomorrow;-0.862068965517
pumpers are;-0.862068965517
short any;-0.862068965517
wfc;-0.83908045977
rotflmao;-0.816091954023
red is;-0.770114942529
be lower;-0.724137931034
cut losses;-0.724137931034
rejected at;-0.724137931034
been warned;-0.701149425287
it short;-0.67816091954
careful !;-0.655172413793
dumb money;-0.655172413793
going bankrupt;-0.632183908046
cashtag drops;-0.609195402299
cashtag settle;-0.586206896552
negtag_going up;-0.540229885057
-day ma;-0.51724137931
fooled by;-0.51724137931
they lose;-0.471264367816
pattern linktag;-0.448275862069
has broken;-0.402298850575
their business;-0.402298850575
before buying;-0.379310344828
on shorting;-0.379310344828
gaps to;-0.35632183908
sell of;-0.35632183908
fib retracement;-0.333333333333
oil at;-0.333333333333
dropped from;-0.310344827586
for time;-0.287356321839
marked;-0.287356321839
cashtag clearly;-0.264367816092
of downtrend;-0.264367816092
ones who;-0.264367816092
called numbertag;-0.241379310345
result in;-0.241379310345
value numbertag;-0.241379310345
to file;-0.218390804598
sovaldi;0.837209302326
hod !;0.813953488372
any dip;0.790697674419
strong move;0.744186046512
are fearful;0.651162790698
get past;0.604651162791
get squeezed;0.558139534884
for lt;0.53488372093
foundation;0.488372093023
breakout in;0.46511627907
helpful;0.441860465116
i bot;0.441860465116
anchor;0.418604651163
bam !;0.418604651163
semi;0.418604651163
here since;0.395348837209
total numbertag;0.395348837209
bdi;0.372093023256
meetings;0.372093023256
well above;0.372093023256
for buy;0.348837209302
raymond james;0.348837209302
average price;0.325581395349
than just;0.325581395349
last qtr;0.302325581395
shares so;0.302325581395
will regret;0.302325581395
crazy but;0.279069767442
see your;0.279069767442
and bounce;0.255813953488
tiger;0.255813953488
weekend and;0.255813953488
developed;0.232558139535
softbank;0.232558139535
you as;0.232558139535
downside in;-0.883720930233
down move;-0.767441860465
usertag bearish;-0.744186046512
short list;-0.627906976744
short when;-0.627906976744
new stop;-0.604651162791
in single;-0.581395348837
is fake;-0.581395348837
negtag_invest in;-0.581395348837
and bearish;-0.558139534884
cpi;-0.558139534884
been selling;-0.488372093023
support this;-0.488372093023
up stock;-0.488372093023
cashtag unfortunately;-0.46511627907
confluence;-0.46511627907
your gains;-0.46511627907
follow trend;-0.441860465116
good bye;-0.418604651163
boe;-0.372093023256
creditors;-0.372093023256
leads to;-0.348837209302
s here;-0.348837209302
numbertag line;-0.325581395349
still go;-0.325581395349
to maintain;-0.325581395349
forecast linktag;-0.302325581395
lose their;-0.302325581395
operational;-0.302325581395
was supposed;-0.302325581395
bitter;-0.255813953488
count on;-0.255813953488
lo;-0.255813953488
hong;-0.232558139535
it started;-0.232558139535
on weak;-0.232558139535
outlook for;-0.232558139535
said earlier;-0.232558139535
was saying;-0.232558139535
are paying;-0.209302325581
higher tomorrow;0.858823529412
will shoot;0.835294117647
added here;0.811764705882
solid company;0.788235294118
heating up;0.764705882353
holding !;0.764705882353
shaking out;0.741176470588
from close;0.576470588235
cashtag mobile;0.552941176471
float numbertag;0.552941176471
needham;0.552941176471
bot cashtag;0.529411764706
exceed;0.529411764706
any ideas;0.505882352941
same boat;0.482352941176
already has;0.458823529412
can add;0.458823529412
in anticipation;0.458823529412
linktag good;0.458823529412
patience pays;0.458823529412
gearing;0.411764705882
and potential;0.388235294118
cash cow;0.388235294118
on weakness;0.388235294118
could negtag_resist;0.364705882353
shorts that;0.364705882353
trading above;0.364705882353
at avg;0.341176470588
can now;0.341176470588
pulled back;0.341176470588
rgse;0.341176470588
detailed;0.317647058824
hours !;0.317647058824
negtag_get in;0.317647058824
shout;0.317647058824
you here;0.317647058824
cashtag common;0.294117647059
high end;0.294117647059
interim;0.294117647059
is normal;0.294117647059
portfolio is;0.294117647059
for buyout;0.270588235294
humor;0.270588235294
am actually;0.247058823529
bet against;0.247058823529
cashtag btw;0.247058823529
million to;0.247058823529
numbertag baby;0.247058823529
numbertag march;0.247058823529
value and;0.247058823529
bearish flag;-0.929411764706
i cover;-0.929411764706
more dilution;-0.882352941176
% downside;-0.858823529412
another pump;-0.835294117647
negtag_sustainable;-0.811764705882
to bleed;-0.811764705882
been shorting;-0.764705882353
cashtag terrible;-0.741176470588
be worse;-0.647058823529
investigating;-0.647058823529
ship !;-0.623529411765
stalling;-0.623529411765
bby;-0.576470588235
let alone;-0.552941176471
then drop;-0.552941176471
lasted;-0.529411764706
protect your;-0.505882352941
playing out;-0.482352941176
holders are;-0.458823529412
radioshack;-0.458823529412
fate;-0.435294117647
cashtag ever;-0.411764705882
getting killed;-0.411764705882
debt is;-0.388235294118
composite;-0.317647058824
dip below;-0.317647058824
stop ?;-0.294117647059
bto numbertag;-0.270588235294
my latest;-0.270588235294
my profit;-0.270588235294
are stuck;-0.247058823529
hong kong;-0.247058823529
on why;-0.223529411765
prepared for;-0.223529411765
giddy up;0.857142857143
shorts trying;0.809523809524
liking this;0.785714285714
get us;0.761904761905
buy opportunity;0.738095238095
tight !;0.666666666667
is brewing;0.619047619048
big bounce;0.571428571429
agreement with;0.547619047619
cashtag sa;0.547619047619
long trade;0.547619047619
price above;0.547619047619
vw;0.547619047619
have negtag_sold;0.52380952381
bullish sign;0.5
is released;0.5
sierra;0.5
this m;0.5
mode !;0.47619047619
push through;0.47619047619
and hopefully;0.452380952381
enormous;0.452380952381
more buyers;0.452380952381
and q;0.428571428571
buy any;0.428571428571
buying all;0.428571428571
cashtag booom;0.428571428571
days left;0.428571428571
thanx;0.404761904762
be close;0.380952380952
be easy;0.357142857143
i liked;0.357142857143
negtag_question;0.333333333333
some on;0.333333333333
calls this;0.309523809524
get interesting;0.309523809524
grinding;0.309523809524
compare to;0.285714285714
futures up;0.285714285714
like she;0.285714285714
likes to;0.285714285714
whats up;0.285714285714
! then;0.261904761905
hv;0.261904761905
represents;0.261904761905
things will;0.261904761905
anyone see;0.238095238095
avg price;0.238095238095
i work;0.238095238095
it sure;0.238095238095
volume so;0.238095238095
fall !;-0.857142857143
wedge highs;-0.857142857143
-week low;-0.833333333333
pink sheets;-0.809523809524
is ugly;-0.761904761905
negtag_trust this;-0.761904761905
probe;-0.690476190476
linktag short;-0.642857142857
obsolete;-0.642857142857
dark pool;-0.619047619048
can drop;-0.547619047619
give back;-0.547619047619
i closed;-0.547619047619
zillow;-0.547619047619
support of;-0.52380952381
deserve to;-0.47619047619
was easy;-0.47619047619
you realize;-0.452380952381
gtfo;-0.428571428571
low this;-0.428571428571
guys to;-0.357142857143
ur money;-0.357142857143
when company;-0.357142857143
ooo;-0.333333333333
tsunami;-0.333333333333
central bank;-0.309523809524
charts linktag;-0.309523809524
predicts;-0.309523809524
to loose;-0.309523809524
usertag bad;-0.309523809524
why its;-0.309523809524
for bear;-0.285714285714
or this;-0.285714285714
greece will;-0.261904761905
nothing will;-0.261904761905
oil ?;-0.261904761905
and bad;-0.238095238095
negtag_pop;-0.238095238095
shoe;-0.238095238095
think market;-0.238095238095
and longs;-0.214285714286
if negtag_;-0.214285714286
this sell;-0.214285714286
is beast;0.831325301205
beats by;0.807228915663
cashtag train;0.78313253012
cashtag chen;0.66265060241
to great;0.66265060241
goals;0.638554216867
harvoni;0.638554216867
long some;0.590361445783
good feeling;0.542168674699
marijuana;0.542168674699
developments;0.518072289157
make run;0.493975903614
vertical-up;0.493975903614
you miss;0.493975903614
highs today;0.469879518072
move coming;0.469879518072
with plug;0.469879518072
cashtag decent;0.44578313253
have something;0.44578313253
excited to;0.421686746988
high this;0.421686746988
anything is;0.397590361446
aa;0.373493975904
all news;0.373493975904
getting better;0.373493975904
but surely;0.349397590361
like new;0.349397590361
my stocks;0.349397590361
requires;0.349397590361
bad thing;0.325301204819
cashtag data;0.325301204819
wifi;0.325301204819
woulda;0.301204819277
addition to;0.277108433735
! like;0.228915662651
-p;0.228915662651
fruit;0.228915662651
if apple;0.228915662651
nd half;0.228915662651
than one;0.228915662651
time next;0.228915662651
with our;0.228915662651
dump coming;-0.975903614458
market top;-0.927710843373
down hill;-0.903614457831
sheeple;-0.855421686747
is pos;-0.831325301205
negtag_profits;-0.78313253012
single digit;-0.759036144578
in free;-0.734939759036
big trouble;-0.614457831325
been telling;-0.566265060241
to defend;-0.566265060241
negtag_cash;-0.542168674699
dump ?;-0.518072289157
high yield;-0.518072289157
negtag_shares to;-0.518072289157
momo stocks;-0.493975903614
run away;-0.469879518072
